n,live_before,absorbed,merged,live_after
775045,65,1,0,64
780000,64,0,0,64
800000,64,0,0,64
801815,64,1,0,63
818295,63,1,0,62
820000,62,0,0,62
840000,62,0,0,62
860000,62,0,0,62
864231,62,2,0,60
880000,60,0,0,60
887449,60,2,0,58
888061,58,1,0,57
900000,57,0,0,57
920000,57,0,0,57
940000,57,0,0,57
960000,57,0,0,57
980000,57,0,0,57
1000000,56,0,0,56
1014175,56,1,0,55
1020000,55,0,0,55
1040000,55,0,0,55
1048321,55,1,0,54
1050297,54,4,0,50
1060000,50,0,0,50
1080000,50,0,0,50
1100000,50,0,0,50
1120000,50,0,0,50
1140000,50,0,0,50
1145487,50,1,0,49
1160000,49,0,0,49
1180000,49,0,0,49
1200000,49,0,0,49
1220000,49,0,0,49
1240000,49,0,0,49
1240289,49,1,0,48
1260000,48,0,0,48
1280000,48,0,0,48
1300000,48,0,0,48
1320000,48,0,0,48
1332511,48,2,0,46
1340000,46,0,0,46
1360000,46,0,0,46
1380000,46,0,0,46
1400000,46,0,0,46
1420000,46,0,0,46
1423471,46,1,0,45
1429423,45,1,0,44
1440000,44,0,0,44
1460000,44,0,0,44
1480000,44,0,0,44
1500000,44,0,0,44
1520000,44,0,0,44
1540000,44,0,0,44
1560000,44,0,0,44
1580000,44,0,0,44
1600000,44,0,0,44
1620000,44,0,0,44
1638351,44,1,0,43
1640000,43,0,0,43
1660000,43,0,0,43
1680000,43,0,0,43
1700000,43,0,0,43
1720000,43,0,0,43
1740000,43,0,0,43
1760000,43,0,0,43
1773565,43,1,0,42
1780000,42,0,0,42
1780007,42,1,0,41
1800000,41,0,0,41
1820000,41,0,0,41
1840000,41,0,0,41
1860000,41,0,0,41
1880000,41,0,0,41
1900000,41,0,0,41
1920000,41,0,0,41
1939909,41,1,0,40
1940000,40,0,0,40
1960000,40,0,0,40
1980000,40,0,0,40
2000000,40,0,0,40
2020000,40,0,0,40
2040000,40,0,0,40
2060000,40,0,0,40
2080000,40,0,0,40
2100000,40,0,0,40
2120000,40,0,0,40
2140000,40,0,0,40
2160000,40,0,0,40
2180000,40,0,0,40
2199437,40,2,0,38
2200000,38,0,0,38
2220000,38,0,0,38
2240000,38,0,0,38
2260000,38,0,0,38
2280000,38,0,0,38
2300000,38,0,0,38
2320000,38,0,0,38
2340000,38,0,0,38
2360000,38,0,0,38
2380000,37,0,0,37
2400000,37,0,0,37
2420000,37,0,0,37
2440000,37,0,0,37
2459989,37,1,0,36
2460000,36,0,0,36
2480000,36,0,0,36
2500000,36,0,0,36
2506041,36,1,0,35
2520000,35,0,0,35
2540000,35,0,0,35
2560000,35,0,0,35
2580000,35,0,0,35
2600000,35,0,0,35
2620000,35,0,0,35
2640000,35,0,0,35
2660000,35,0,0,35
2680000,35,0,0,35
2700000,35,0,0,35
2720000,35,0,0,35
2729985,35,1,0,34
2740000,34,0,0,34
2755735,34,1,0,33
2760000,33,0,0,33
2780000,33,0,0,33
2800000,33,0,0,33
2806265,33,2,0,31
2820000,31,0,0,31
2840000,31,0,0,31
2860000,31,0,0,31
2880000,31,0,0,31
2900000,31,0,0,31
2920000,31,0,0,31
2940000,31,0,0,31
2960000,31,0,0,31
2980000,31,0,0,31
3000000,31,0,0,31
3020000,31,0,0,31
3040000,31,0,0,31
3060000,31,0,0,31
3080000,31,0,0,31
3100000,31,0,0,31
3120000,31,0,0,31
3140000,31,0,0,31
3160000,31,0,0,31
3180000,31,0,0,31
3192845,31,1,0,30
3200000,30,0,0,30
3220000,30,0,0,30
3240000,30,0,0,30
3260000,30,0,0,30
3280000,30,0,0,30
3300000,30,0,0,30
3320000,30,0,0,30
3340000,30,0,0,30
3360000,30,0,0,30
3380000,30,0,0,30
3400000,30,0,0,30
3420000,30,0,0,30
3440000,30,0,0,30
3460000,30,0,0,30
3480000,30,0,0,30
3500000,30,0,0,30
3520000,30,0,0,30
3540000,30,0,0,30
3560000,30,0,0,30
3580000,30,0,0,30
3600000,30,0,0,30
3620000,30,0,0,30
3640000,30,0,0,30
3660000,30,0,0,30
3660509,30,1,0,29
3680000,29,0,0,29
3700000,29,0,0,29
3720000,29,0,0,29
3740000,29,0,0,29
3760000,29,0,0,29
3780000,29,0,0,29
3800000,29,0,0,29
3820000,29,0,0,29
3840000,29,0,0,29
3860000,29,0,0,29
3880000,29,0,0,29
3900000,29,0,0,29
3920000,29,0,0,29
3940000,29,0,0,29
3960000,29,0,0,29
3980000,29,0,0,29
4000000,29,0,0,29
4020000,29,0,0,29
4021025,29,1,0,28
4040000,28,0,0,28
4060000,28,0,0,28
4080000,28,0,0,28
4100000,28,0,0,28
4120000,28,0,0,28
4140000,28,0,0,28
4160000,28,0,0,28
4180000,28,0,0,28
4200000,28,0,0,28
4220000,28,0,0,28
4240000,28,0,0,28
4260000,28,0,0,28
4280000,28,0,0,28
4300000,28,0,0,28
4320000,28,0,0,28
4340000,28,0,0,28
4360000,28,0,0,28
4380000,28,0,0,28
4400000,28,0,0,28
4420000,28,0,0,28
4440000,28,0,0,28
4460000,28,0,0,28
4480000,28,0,0,28
4500000,28,0,0,28
4520000,28,0,0,28
4540000,28,0,0,28
4553005,28,2,0,26
4560000,26,0,0,26
4580000,26,0,0,26
4600000,26,0,0,26
4620000,26,0,0,26
4640000,26,0,0,26
4660000,26,0,0,26
4680000,26,0,0,26
4694881,26,1,0,25
4700000,25,0,0,25
4720000,25,0,0,25
4740000,25,0,0,25
4760000,25,0,0,25
4780000,25,0,0,25
4800000,25,0,0,25
4820000,25,0,0,25
4840000,25,0,0,25
4860000,25,0,0,25
4880000,25,0,0,25
4900000,25,0,0,25
4920000,25,0,0,25
4940000,25,0,0,25
4960000,25,0,0,25
4980000,25,0,0,25
5000000,25,0,0,25
5020000,25,0,0,25
5040000,25,0,0,25
5060000,25,0,0,25
5080000,25,0,0,25
5100000,25,0,0,25
5120000,25,0,0,25
5140000,25,0,0,25
5160000,25,0,0,25
5180000,25,0,0,25
5200000,25,0,0,25
5220000,25,0,0,25
5240000,25,0,0,25
5260000,25,0,0,25
5280000,25,0,0,25
5300000,25,0,0,25
5320000,25,0,0,25
5340000,25,0,0,25
5360000,25,0,0,25
5380000,25,0,0,25
5400000,25,0,0,25
5420000,25,0,0,25
5440000,25,0,0,25
5460000,25,0,0,25
5480000,25,0,0,25
5500000,25,0,0,25
5520000,25,0,0,25
5540000,25,0,0,25
5560000,25,0,0,25
5580000,25,0,0,25
5600000,25,0,0,25
5620000,25,0,0,25
5640000,25,0,0,25
5660000,25,0,0,25
5680000,25,0,0,25
5700000,25,0,0,25
5720000,25,0,0,25
5740000,25,0,0,25
5754527,25,1,0,24
5760000,24,0,0,24
5780000,24,0,0,24
5799079,24,1,0,23
5800000,23,0,0,23
5820000,23,0,0,23
5840000,23,0,0,23
5860000,23,0,0,23
5880000,23,0,0,23
5900000,23,0,0,23
5920000,23,0,0,23
5940000,23,0,0,23
5960000,23,0,0,23
5980000,23,0,0,23
6000000,23,0,0,23
6020000,23,0,0,23
6040000,23,0,0,23
6060000,23,0,0,23
6080000,23,0,0,23
6100000,23,0,0,23
6120000,23,0,0,23
6140000,23,0,0,23
6160000,23,0,0,23
6180000,23,0,0,23
6200000,23,0,0,23
6220000,23,0,0,23
6240000,23,0,0,23
6260000,23,0,0,23
6280000,23,0,0,23
6300000,23,0,0,23
6320000,23,0,0,23
6340000,23,0,0,23
6360000,23,0,0,23
6380000,23,0,0,23
6400000,23,0,0,23
6420000,23,0,0,23
6440000,23,0,0,23
6460000,23,0,0,23
6480000,23,0,0,23
6500000,23,0,0,23
6520000,23,0,0,23
6540000,23,0,0,23
6560000,23,0,0,23
6580000,23,0,0,23
6600000,23,0,0,23
6620000,23,0,0,23
6633359,23,1,0,22
6640000,22,0,0,22
6660000,22,0,0,22
6680000,22,0,0,22
6700000,22,0,0,22
6720000,22,0,0,22
6740000,22,0,0,22
6760000,22,0,0,22
6780000,22,0,0,22
6800000,22,0,0,22
6820000,22,0,0,22
6840000,22,0,0,22
6860000,22,0,0,22
6880000,22,0,0,22
6900000,22,0,0,22
6920000,22,0,0,22
6940000,22,0,0,22
6960000,22,0,0,22
6980000,22,0,0,22
7000000,22,0,0,22
7020000,22,0,0,22
7040000,22,0,0,22
7060000,22,0,0,22
7077005,22,1,0,21
7080000,21,0,0,21
7100000,21,0,0,21
7105583,21,1,0,20
7120000,20,0,0,20
7140000,20,0,0,20
7160000,20,0,0,20
7180000,20,0,0,20
7200000,20,0,0,20
7220000,20,0,0,20
7240000,20,0,0,20
7260000,20,0,0,20
7280000,20,0,0,20
7300000,20,0,0,20
7320000,20,0,0,20
7340000,20,0,0,20
7360000,20,0,0,20
7380000,20,0,0,20
7400000,20,0,0,20
7420000,20,0,0,20
7440000,20,0,0,20
7460000,20,0,0,20
7480000,20,0,0,20
7500000,20,0,0,20
7520000,20,0,0,20
7540000,20,0,0,20
7560000,20,0,0,20
7580000,20,0,0,20
7600000,20,0,0,20
7620000,20,0,0,20
7640000,20,0,0,20
7660000,20,0,0,20
7680000,20,0,0,20
7700000,20,0,0,20
7720000,20,0,0,20
7740000,20,0,0,20
7760000,20,0,0,20
7780000,20,0,0,20
7800000,20,0,0,20
7820000,20,0,0,20
7840000,20,0,0,20
7860000,20,0,0,20
7880000,20,0,0,20
7900000,20,0,0,20
7920000,20,0,0,20
7940000,20,0,0,20
7960000,20,0,0,20
7980000,20,0,0,20
8000000,20,0,0,20
8020000,20,0,0,20
8040000,20,0,0,20
8060000,20,0,0,20
8080000,20,0,0,20
8100000,20,0,0,20
8120000,20,0,0,20
8140000,20,0,0,20
8160000,20,0,0,20
8180000,20,0,0,20
8200000,20,0,0,20
8220000,20,0,0,20
8240000,20,0,0,20
8260000,20,0,0,20
8280000,20,0,0,20
8300000,20,0,0,20
8320000,20,0,0,20
8340000,20,0,0,20
8360000,20,0,0,20
8361989,20,1,0,19
8380000,19,0,0,19
8400000,19,0,0,19
8420000,19,0,0,19
8440000,19,0,0,19
8460000,19,0,0,19
8480000,19,0,0,19
8500000,19,0,0,19
8520000,19,0,0,19
8540000,19,0,0,19
8560000,19,0,0,19
8580000,19,0,0,19
8600000,19,0,0,19
8620000,19,0,0,19
8640000,19,0,0,19
8660000,19,0,0,19
8680000,19,0,0,19
8700000,19,0,0,19
8720000,19,0,0,19
8740000,19,0,0,19
8760000,19,0,0,19
8780000,19,0,0,19
8800000,19,0,0,19
8820000,19,0,0,19
8840000,19,0,0,19
8860000,19,0,0,19
8880000,19,0,0,19
8897599,19,1,0,18
8900000,18,0,0,18
8920000,18,0,0,18
8940000,18,0,0,18
8960000,18,0,0,18
8980000,18,0,0,18
9000000,18,0,0,18
9020000,18,0,0,18
9040000,18,0,0,18
9060000,18,0,0,18
9080000,18,0,0,18
9100000,18,0,0,18
9120000,18,0,0,18
9140000,18,0,0,18
9160000,18,0,0,18
9180000,18,0,0,18
9200000,18,0,0,18
9204751,18,1,0,17
9220000,17,0,0,17
9240000,17,0,0,17
9260000,17,0,0,17
9280000,17,0,0,17
9300000,17,0,0,17
9320000,17,0,0,17
9340000,17,0,0,17
9360000,17,0,0,17
9363863,17,1,0,16
9380000,16,0,0,16
9400000,16,0,0,16
9420000,16,0,0,16
9440000,16,0,0,16
9460000,16,0,0,16
9480000,16,0,0,16
9500000,16,0,0,16
9520000,16,0,0,16
9540000,16,0,0,16
9560000,16,0,0,16
9580000,16,0,0,16
9600000,16,0,0,16
9620000,16,0,0,16
9640000,16,0,0,16
9660000,16,0,0,16
9680000,16,0,0,16
9700000,16,0,0,16
9720000,16,0,0,16
9740000,16,0,0,16
9754117,16,1,0,15
9760000,15,0,0,15
9780000,15,0,0,15
9800000,15,0,0,15
9820000,15,0,0,15
9840000,15,0,0,15
9860000,15,0,0,15
9880000,15,0,0,15
9900000,15,0,0,15
9920000,15,0,0,15
9940000,15,0,0,15
9960000,15,0,0,15
9980000,15,0,0,15
10000000,15,0,0,15
10020000,15,0,0,15
10040000,15,0,0,15
10060000,15,0,0,15
10080000,15,0,0,15
10100000,15,0,0,15
10120000,15,0,0,15
10140000,15,0,0,15
10160000,15,0,0,15
10180000,15,0,0,15
10200000,15,0,0,15
10220000,15,0,0,15
10240000,15,0,0,15
10260000,15,0,0,15
10280000,15,0,0,15
10300000,15,0,0,15
10320000,15,0,0,15
10340000,15,0,0,15
10360000,15,0,0,15
10380000,15,0,0,15
10400000,15,0,0,15
10420000,15,0,0,15
10440000,15,0,0,15
10460000,15,0,0,15
10480000,15,0,0,15
10500000,15,0,0,15
10520000,15,0,0,15
10540000,15,0,0,15
10560000,15,0,0,15
10560981,15,1,0,14
10580000,14,0,0,14
10600000,14,0,0,14
10620000,14,0,0,14
10640000,14,0,0,14
10660000,14,0,0,14
10680000,14,0,0,14
10700000,14,0,0,14
10720000,14,0,0,14
10740000,14,0,0,14
10760000,14,0,0,14
10780000,14,0,0,14
10800000,14,0,0,14
10820000,14,0,0,14
10840000,14,0,0,14
10860000,14,0,0,14
10880000,14,0,0,14
10900000,14,0,0,14
10920000,14,0,0,14
10940000,14,0,0,14
10960000,14,0,0,14
10980000,14,0,0,14
11000000,14,0,0,14
11020000,14,0,0,14
11040000,14,0,0,14
11060000,14,0,0,14
11080000,14,0,0,14
11100000,14,0,0,14
11120000,14,0,0,14
11140000,14,0,0,14
11160000,14,0,0,14
11180000,14,0,0,14
11200000,14,0,0,14
11220000,14,0,0,14
11240000,14,0,0,14
11260000,14,0,0,14
11280000,14,0,0,14
11300000,14,0,0,14
11320000,14,0,0,14
11340000,14,0,0,14
11360000,14,0,0,14
11380000,14,0,0,14
11400000,14,0,0,14
11420000,14,0,0,14
11440000,14,0,0,14
11460000,14,0,0,14
11480000,14,0,0,14
11500000,14,0,0,14
11520000,14,0,0,14
11540000,14,0,0,14
11560000,14,0,0,14
11567789,14,1,0,13
11580000,13,0,0,13
11600000,13,0,0,13
11620000,13,0,0,13
11640000,13,0,0,13
11660000,13,0,0,13
11680000,13,0,0,13
11700000,13,0,0,13
11720000,13,0,0,13
11740000,13,0,0,13
11760000,13,0,0,13
11780000,13,0,0,13
11800000,13,0,0,13
11820000,13,0,0,13
11840000,13,0,0,13
11860000,13,0,0,13
11880000,13,0,0,13
11900000,13,0,0,13
11920000,13,0,0,13
11940000,13,0,0,13
11960000,13,0,0,13
11980000,13,0,0,13
12000000,13,0,0,13
12020000,13,0,0,13
12040000,13,0,0,13
12060000,13,0,0,13
12080000,13,0,0,13
12100000,13,0,0,13
12120000,13,0,0,13
12140000,13,0,0,13
12160000,13,0,0,13
12180000,13,0,0,13
12200000,13,0,0,13
12220000,13,0,0,13
12240000,13,0,0,13
12260000,13,0,0,13
12280000,13,0,0,13
12300000,13,0,0,13
12320000,13,0,0,13
12340000,13,0,0,13
12360000,13,0,0,13
12380000,13,0,0,13
12400000,13,0,0,13
12420000,13,0,0,13
12440000,13,0,0,13
12460000,13,0,0,13
12480000,13,0,0,13
12500000,13,0,0,13
12520000,13,0,0,13
12540000,13,0,0,13
12560000,13,0,0,13
12580000,13,0,0,13
12600000,13,0,0,13
12620000,13,0,0,13
12640000,13,0,0,13
12660000,13,0,0,13
12680000,13,0,0,13
12700000,13,0,0,13
12720000,13,0,0,13
12740000,13,0,0,13
12760000,13,0,0,13
12780000,13,0,0,13
12800000,13,0,0,13
12820000,13,0,0,13
12840000,13,0,0,13
12860000,13,0,0,13
12880000,13,0,0,13
12900000,13,0,0,13
12920000,13,0,0,13
12940000,13,0,0,13
12960000,13,0,0,13
12980000,13,0,0,13
13000000,13,0,0,13
13020000,13,0,0,13
13040000,13,0,0,13
13060000,13,0,0,13
13080000,13,0,0,13
13100000,13,0,0,13
13120000,13,0,0,13
13140000,13,0,0,13
13160000,13,0,0,13
13180000,13,0,0,13
13200000,13,0,0,13
13220000,13,0,0,13
13240000,13,0,0,13
13260000,13,0,0,13
13280000,13,0,0,13
13300000,13,0,0,13
13320000,13,0,0,13
13340000,13,0,0,13
13360000,13,0,0,13
13380000,13,0,0,13
13400000,13,0,0,13
13420000,13,0,0,13
13440000,13,0,0,13
13460000,13,0,0,13
13480000,13,0,0,13
13500000,13,0,0,13
13520000,13,0,0,13
13540000,13,0,0,13
13560000,13,0,0,13
13580000,13,0,0,13
13600000,13,0,0,13
13620000,13,0,0,13
13640000,13,0,0,13
13660000,13,0,0,13
13680000,13,0,0,13
13700000,13,0,0,13
13720000,13,0,0,13
13740000,13,0,0,13
13760000,13,0,0,13
13780000,13,0,0,13
13800000,13,0,0,13
13820000,13,0,0,13
13840000,13,0,0,13
13860000,13,0,0,13
13880000,13,0,0,13
13900000,13,0,0,13
13920000,13,0,0,13
13940000,13,0,0,13
13960000,13,0,0,13
13980000,13,0,0,13
14000000,13,0,0,13
14020000,13,0,0,13
14040000,13,0,0,13
14060000,13,0,0,13
14080000,13,0,0,13
14100000,13,0,0,13
14120000,13,0,0,13
14140000,13,0,0,13
14160000,13,0,0,13
14180000,13,0,0,13
14200000,13,0,0,13
14220000,13,0,0,13
14240000,13,0,0,13
14260000,13,0,0,13
14280000,13,0,0,13
14300000,13,0,0,13
14320000,13,0,0,13
14340000,13,0,0,13
14360000,13,0,0,13
14380000,13,0,0,13
14400000,13,0,0,13
14420000,13,0,0,13
14440000,13,0,0,13
14460000,13,0,0,13
14480000,13,0,0,13
14500000,13,0,0,13
14520000,13,0,0,13
14540000,13,0,0,13
14560000,13,0,0,13
14580000,13,0,0,13
14600000,13,0,0,13
14620000,13,0,0,13
14640000,13,0,0,13
14660000,13,0,0,13
14680000,13,0,0,13
14700000,13,0,0,13
14720000,13,0,0,13
14740000,13,0,0,13
14760000,13,0,0,13
14780000,13,0,0,13
14800000,13,0,0,13
14820000,13,0,0,13
14822199,13,1,0,12
14840000,12,0,0,12
14860000,12,0,0,12
14880000,12,0,0,12
14900000,12,0,0,12
14920000,12,0,0,12
14940000,12,0,0,12
14960000,12,0,0,12
14980000,12,0,0,12
15000000,12,0,0,12
15020000,12,0,0,12
15040000,12,0,0,12
15060000,12,0,0,12
15080000,12,0,0,12
15100000,12,0,0,12
15120000,12,0,0,12
15140000,12,0,0,12
15160000,12,0,0,12
15180000,12,0,0,12
15200000,12,0,0,12
15220000,12,0,0,12
15240000,12,0,0,12
15260000,12,0,0,12
15280000,12,0,0,12
15300000,12,0,0,12
15320000,12,0,0,12
15340000,12,0,0,12
15360000,12,0,0,12
15380000,12,0,0,12
15400000,12,0,0,12
15420000,12,0,0,12
15440000,12,0,0,12
15460000,12,0,0,12
15480000,12,0,0,12
15500000,12,0,0,12
15520000,12,0,0,12
15540000,12,0,0,12
15560000,12,0,0,12
15580000,12,0,0,12
15600000,12,0,0,12
15620000,12,0,0,12
15640000,12,0,0,12
15660000,12,0,0,12
15680000,12,0,0,12
15700000,12,0,0,12
15720000,12,0,0,12
15740000,12,0,0,12
15760000,12,0,0,12
15780000,12,0,0,12
15800000,12,0,0,12
15820000,12,0,0,12
15840000,12,0,0,12
15860000,12,0,0,12
15880000,12,0,0,12
15900000,12,0,0,12
15920000,12,0,0,12
15940000,12,0,0,12
15960000,12,0,0,12
15980000,12,0,0,12
16000000,12,0,0,12
16020000,12,0,0,12
16040000,12,0,0,12
16060000,12,0,0,12
16080000,12,0,0,12
16100000,12,0,0,12
16120000,12,0,0,12
16140000,12,0,0,12
16160000,12,0,0,12
16180000,12,0,0,12
16200000,12,0,0,12
16220000,12,0,0,12
16240000,12,0,0,12
16260000,12,0,0,12
16280000,12,0,0,12
16300000,12,0,0,12
16320000,12,0,0,12
16340000,12,0,0,12
16360000,12,0,0,12
16380000,12,0,0,12
16400000,12,0,0,12
16420000,12,0,0,12
16440000,12,0,0,12
16460000,12,0,0,12
16480000,12,0,0,12
16500000,12,0,0,12
16520000,12,0,0,12
16540000,12,0,0,12
16560000,12,0,0,12
16580000,12,0,0,12
16600000,12,0,0,12
16620000,12,0,0,12
16640000,12,0,0,12
16660000,12,0,0,12
16680000,12,0,0,12
16700000,12,0,0,12
16720000,12,0,0,12
16740000,12,0,0,12
16760000,12,0,0,12
16780000,12,0,0,12
16800000,12,0,0,12
16817599,12,1,0,11
16820000,11,0,0,11
16840000,11,0,0,11
16860000,11,0,0,11
16880000,11,0,0,11
16900000,11,0,0,11
16920000,11,0,0,11
16940000,11,0,0,11
16960000,11,0,0,11
16980000,11,0,0,11
17000000,11,0,0,11
17020000,11,0,0,11
17040000,11,0,0,11
17060000,11,0,0,11
17080000,11,0,0,11
17100000,11,0,0,11
17120000,11,0,0,11
17140000,11,0,0,11
17160000,11,0,0,11
17180000,11,0,0,11
17200000,11,0,0,11
17220000,11,0,0,11
17240000,11,0,0,11
17260000,11,0,0,11
17280000,11,0,0,11
17300000,11,0,0,11
17320000,11,0,0,11
17340000,11,0,0,11
17360000,11,0,0,11
17380000,11,0,0,11
17400000,11,0,0,11
17420000,11,0,0,11
17440000,11,0,0,11
17460000,11,0,0,11
17480000,11,0,0,11
17500000,11,0,0,11
17520000,11,0,0,11
17540000,11,0,0,11
17560000,11,0,0,11
17580000,11,0,0,11
17600000,11,0,0,11
17620000,11,0,0,11
17640000,11,0,0,11
17660000,11,0,0,11
17680000,11,0,0,11
17700000,11,0,0,11
17720000,11,0,0,11
17740000,11,0,0,11
17760000,11,0,0,11
17780000,11,0,0,11
17800000,11,0,0,11
17820000,11,0,0,11
17840000,11,0,0,11
17844449,11,1,0,10
17860000,10,0,0,10
17880000,10,0,0,10
17900000,10,0,0,10
17920000,10,0,0,10
17940000,10,0,0,10
17960000,10,0,0,10
17980000,10,0,0,10
18000000,10,0,0,10
18020000,10,0,0,10
18040000,10,0,0,10
18060000,10,0,0,10
18080000,10,0,0,10
18100000,10,0,0,10
18120000,10,0,0,10
18140000,10,0,0,10
18160000,10,0,0,10
18180000,10,0,0,10
18200000,10,0,0,10
18220000,10,0,0,10
18240000,10,0,0,10
18260000,10,0,0,10
18280000,10,0,0,10
18300000,10,0,0,10
18320000,10,0,0,10
18340000,10,0,0,10
18360000,10,0,0,10
18380000,10,0,0,10
18400000,10,0,0,10
18420000,10,0,0,10
18440000,10,0,0,10
18460000,10,0,0,10
18480000,10,0,0,10
18500000,10,0,0,10
18520000,10,0,0,10
18540000,10,0,0,10
18560000,10,0,0,10
18580000,10,0,0,10
18600000,10,0,0,10
18620000,10,0,0,10
18640000,10,0,0,10
18660000,10,0,0,10
18680000,10,0,0,10
18700000,10,0,0,10
18720000,10,0,0,10
18740000,10,0,0,10
18760000,10,0,0,10
18780000,10,0,0,10
18800000,10,0,0,10
18820000,10,0,0,10
18840000,10,0,0,10
18860000,10,0,0,10
18880000,10,0,0,10
18900000,10,0,0,10
18920000,10,0,0,10
18940000,10,0,0,10
18960000,10,0,0,10
18980000,10,0,0,10
19000000,10,0,0,10
19020000,10,0,0,10
19040000,10,0,0,10
19060000,10,0,0,10
19080000,10,0,0,10
19100000,10,0,0,10
19120000,10,0,0,10
19140000,10,0,0,10
19160000,10,0,0,10
19180000,10,0,0,10
19200000,10,0,0,10
19220000,10,0,0,10
19240000,10,0,0,10
19260000,10,0,0,10
19280000,10,0,0,10
19300000,10,0,0,10
19320000,10,0,0,10
19340000,10,0,0,10
19360000,10,0,0,10
19380000,10,0,0,10
19400000,10,0,0,10
19420000,10,0,0,10
19440000,10,0,0,10
19460000,10,0,0,10
19480000,10,0,0,10
19500000,10,0,0,10
19520000,10,0,0,10
19540000,10,0,0,10
19560000,10,0,0,10
19580000,10,0,0,10
19600000,10,0,0,10
19620000,10,0,0,10
19640000,10,0,0,10
19660000,10,0,0,10
19680000,10,0,0,10
19700000,10,0,0,10
19720000,10,0,0,10
19740000,10,0,0,10
19760000,10,0,0,10
19780000,10,0,0,10
19800000,10,0,0,10
19820000,10,0,0,10
19840000,10,0,0,10
19860000,10,0,0,10
19880000,10,0,0,10
19900000,10,0,0,10
19920000,10,0,0,10
19940000,10,0,0,10
19960000,10,0,0,10
19980000,10,0,0,10
20000000,10,0,0,10
20020000,10,0,0,10
20040000,10,0,0,10
20060000,10,0,0,10
20080000,10,0,0,10
20100000,10,0,0,10
20120000,10,0,0,10
20140000,10,0,0,10
20160000,10,0,0,10
20180000,10,0,0,10
20200000,10,0,0,10
20220000,10,0,0,10
20240000,10,0,0,10
20260000,10,0,0,10
20280000,10,0,0,10
20300000,10,0,0,10
20320000,10,0,0,10
20340000,10,0,0,10
20360000,10,0,0,10
20380000,10,0,0,10
20400000,10,0,0,10
20420000,10,0,0,10
20440000,10,0,0,10
20460000,10,0,0,10
20480000,10,0,0,10
20500000,10,0,0,10
20520000,10,0,0,10
20540000,10,0,0,10
20560000,10,0,0,10
20580000,10,0,0,10
20600000,10,0,0,10
20620000,10,0,0,10
20640000,10,0,0,10
20660000,10,0,0,10
20680000,10,0,0,10
20700000,10,0,0,10
20720000,10,0,0,10
20740000,10,0,0,10
20760000,10,0,0,10
20780000,10,0,0,10
20800000,10,0,0,10
20820000,10,0,0,10
20840000,10,0,0,10
20860000,10,0,0,10
20880000,10,0,0,10
20900000,10,0,0,10
20920000,10,0,0,10
20940000,10,0,0,10
20960000,10,0,0,10
20980000,10,0,0,10
21000000,10,0,0,10
21020000,10,0,0,10
21040000,10,0,0,10
21060000,10,0,0,10
21080000,10,0,0,10
21100000,10,0,0,10
21120000,10,0,0,10
21140000,10,0,0,10
21160000,10,0,0,10
21180000,10,0,0,10
21200000,10,0,0,10
21220000,10,0,0,10
21240000,10,0,0,10
21260000,10,0,0,10
21280000,10,0,0,10
21300000,10,0,0,10
21320000,10,0,0,10
21340000,10,0,0,10
21360000,10,0,0,10
21380000,10,0,0,10
21400000,10,0,0,10
21420000,10,0,0,10
21440000,10,0,0,10
21460000,10,0,0,10
21480000,10,0,0,10
21500000,10,0,0,10
21520000,10,0,0,10
21540000,10,0,0,10
21560000,10,0,0,10
21580000,10,0,0,10
21600000,10,0,0,10
21620000,10,0,0,10
21640000,10,0,0,10
21654679,10,1,0,9
21660000,9,0,0,9
21680000,9,0,0,9
21700000,9,0,0,9
21720000,9,0,0,9
21740000,9,0,0,9
21760000,9,0,0,9
21780000,9,0,0,9
21800000,9,0,0,9
21820000,9,0,0,9
21840000,9,0,0,9
21860000,9,0,0,9
21880000,9,0,0,9
21892247,9,1,0,8
21900000,8,0,0,8
21920000,8,0,0,8
21940000,8,0,0,8
21960000,8,0,0,8
21980000,8,0,0,8
22000000,8,0,0,8
22020000,8,0,0,8
22040000,8,0,0,8
22060000,8,0,0,8
22080000,8,0,0,8
22100000,8,0,0,8
22120000,8,0,0,8
22140000,8,0,0,8
22160000,8,0,0,8
22180000,8,0,0,8
22200000,8,0,0,8
22220000,8,0,0,8
22240000,8,0,0,8
22260000,8,0,0,8
22280000,8,0,0,8
22300000,8,0,0,8
22320000,8,0,0,8
22340000,8,0,0,8
22360000,8,0,0,8
22380000,8,0,0,8
22400000,8,0,0,8
22420000,8,0,0,8
22440000,8,0,0,8
22460000,8,0,0,8
22480000,8,0,0,8
22500000,8,0,0,8
22520000,8,0,0,8
22540000,8,0,0,8
22560000,8,0,0,8
22580000,8,0,0,8
22600000,8,0,0,8
22620000,8,0,0,8
22640000,8,0,0,8
22660000,8,0,0,8
22680000,8,0,0,8
22700000,8,0,0,8
22720000,8,0,0,8
22740000,8,0,0,8
22760000,8,0,0,8
22780000,8,0,0,8
22800000,8,0,0,8
22820000,8,0,0,8
22840000,8,0,0,8
22860000,8,0,0,8
22880000,8,0,0,8
22900000,8,0,0,8
22920000,8,0,0,8
22940000,8,0,0,8
22960000,8,0,0,8
22980000,8,0,0,8
23000000,8,0,0,8
23020000,8,0,0,8
23040000,8,0,0,8
23060000,8,0,0,8
23080000,8,0,0,8
23100000,8,0,0,8
23120000,8,0,0,8
23140000,8,0,0,8
23160000,8,0,0,8
